1.571984;2.839015;
1.582846;2.857897;
1.593137;2.875951;
1.602855;2.893173;
1.611998;2.909556;
1.620568;2.925097;
1.628564;2.939791;
1.635985;2.953637;
1.642829;2.966630;
1.649099;2.978769;
1.654797;2.990050;
1.659926;3.000472;
1.664489;3.010033;
1.668490;3.018734;
1.671932;3.026575;
1.674819;3.033556;
1.677155;3.039681;
1.678945;3.044952;
1.680194;3.049371;
1.680907;3.052944;
1.681088;3.055676;
1.680743;3.057571;
1.679878;3.058637;
1.678499;3.058881;
1.676613;3.058310;
1.674225;3.056934;
1.671344;3.054762;
1.667974;3.051803;
1.664125;3.048070;
1.659804;3.043574;
1.655017;3.038326;
1.649775;3.032334;
1.644085;3.025607;
1.637959;3.018157;
1.631404;3.009998;
1.624432;3.001143;
1.617051;2.991607;
1.609273;2.981402;
1.601107;2.970543;
1.592564;2.959044;
1.583653;2.946922;
1.574386;2.934190;
1.564773;2.920864;
1.554824;2.906961;
1.544550;2.892496;
1.533962;2.877485;
1.523072;2.861946;
1.511889;2.845895;
1.500426;2.829350;
1.488693;2.812328;
1.476702;2.794847;
1.464464;2.776926;
1.451991;2.758582;
1.439294;2.739834;
1.426383;2.720695;
1.413271;2.701182;
1.399970;2.681317;
1.386494;2.661120;
1.372854;2.640610;
1.359064;2.619808;
1.345135;2.598734;
1.331079;2.577406;
1.316909;2.555845;
1.302637;2.534068;
1.288274;2.512096;
1.273833;2.489948;
1.259325;2.467641;
1.244762;2.445195;
1.230154;2.422628;
1.215514;2.399957;
1.200853;2.377202;
1.186181;2.354380;
1.171511;2.331509;
1.156852;2.308606;
1.142215;2.285689;
1.127612;2.262775;
1.113052;2.239881;
1.098547;2.217025;
1.084107;2.194222;
1.069742;2.171489;
1.055461;2.148844;
1.041270;2.126291;
1.027177;2.103844;
1.013192;2.081524;
0.999328;2.059349;
0.985595;2.037336;
0.972004;2.015504;
0.958564;1.993869;
0.945286;1.972448;
0.932179;1.951257;
0.919252;1.930312;
0.906514;1.909628;
0.893973;1.889219;
0.881638;1.869098;
0.869517;1.849281;
0.857617;1.829779;
0.845945;1.810604;
0.834509;1.791769;
0.823314;1.773285;
0.812368;1.755163;
0.801675;1.737412;
0.791243;1.720044;
0.781075;1.703066;
0.771177;1.686487;
0.761554;1.670317;
0.752210;1.654562;
0.743148;1.639229;
0.734373;1.624325;
0.725888;1.609856;
0.717696;1.595828;
0.709800;1.582246;
0.702201;1.569113;
0.694903;1.556434;
0.687906;1.544213;
0.681213;1.532452;
0.674824;1.521154;
0.668740;1.510321;
0.662962;1.499954;
0.657496;1.490067;
0.652345;1.480666;
0.647509;1.471753;
0.642990;1.463330;
0.638788;1.455400;
0.634903;1.447964;
0.631335;1.441023;
0.628084;1.434578;
0.625149;1.428629;
0.622530;1.423176;
0.620226;1.418218;
0.618236;1.413756;
0.616558;1.409786;
0.615190;1.406309;
0.614131;1.403321;
0.613378;1.400820;
0.612930;1.398803;
0.612782;1.397268;
0.612933;1.396209;
0.613379;1.395624;
0.614116;1.395508;
0.615142;1.395855;
0.616452;1.396660;
0.618042;1.397918;
0.619907;1.399623;
0.622045;1.401769;
0.624452;1.404354;
0.627123;1.407370;
0.630055;1.410811;
0.633241;1.414671;
0.636678;1.418940;
0.640359;1.423613;
0.644279;1.428682;
0.648433;1.434138;
0.652815;1.439974;
0.657421;1.446182;
0.662244;1.452753;
0.667278;1.459679;
0.672518;1.466951;
0.677958;1.474561;
0.683592;1.482500;
0.689413;1.490757;
0.695416;1.499325;
0.701593;1.508193;
0.707940;1.517352;
0.714449;1.526792;
0.721113;1.536503;
0.727926;1.546475;
0.734882;1.556697;
0.741973;1.567159;
0.749192;1.577851;
0.756535;1.588763;
0.763996;1.599889;
0.771566;1.611215;
0.779239;1.622731;
0.787007;1.634424;
0.794863;1.646285;
0.802800;1.658300;
0.810810;1.670460;
0.818886;1.682753;
0.827022;1.695168;
0.835210;1.707695;
0.843444;1.720322;
0.851717;1.733038;
0.860021;1.745834;
0.868351;1.758699;
0.876701;1.771622;
0.885062;1.784594;
0.893430;1.797603;
0.901797;1.810640;
0.910158;1.823695;
0.918506;1.836757;
0.926836;1.849818;
0.935140;1.862867;
0.943414;1.875895;
0.951652;1.888892;
0.959847;1.901849;
0.967994;1.914756;
0.976087;1.927604;
0.984121;1.940385;
0.992094;1.953094;
1.000001;1.965724;
1.007836;1.978265;
1.015592;1.990706;
1.023263;2.003038;
1.030844;2.015251;
1.038329;2.027335;
1.045712;2.039281;
1.052988;2.051081;
1.060153;2.062726;
1.067200;2.074208;
1.074126;2.085519;
1.080926;2.096652;
1.087596;2.107599;
1.094131;2.118353;
1.100528;2.128908;
1.106784;2.139258;
1.112893;2.149395;
1.118854;2.159315;
1.124663;2.169013;
1.130317;2.178482;
1.135814;2.187718;
1.141151;2.196716;
1.146325;2.205473;
1.151335;2.213984;
1.156179;2.222246;
1.160854;2.230255;
1.165359;2.238009;
1.169694;2.245504;
1.173857;2.252737;
1.177846;2.259708;
1.181661;2.266414;
1.185302;2.272854;
1.188769;2.279026;
1.192060;2.284929;
1.195176;2.290562;
1.198118;2.295927;
1.200882;2.301016;
1.203465;2.305825;
1.205868;2.310355;
1.208090;2.314603;
1.210131;2.318569;
1.211991;2.322252;
1.213671;2.325653;
1.215171;2.328772;
1.216492;2.331608;
1.217634;2.334163;
1.218598;2.336437;
1.219385;2.338430;
1.219996;2.340145;
1.220432;2.341581;
1.220695;2.342742;
1.220787;2.343628;
1.220708;2.344243;
1.220460;2.344587;
1.220046;2.344664;
1.219467;2.344475;
1.218726;2.344025;
1.217824;2.343316;
1.216765;2.342352;
1.215551;2.341135;
1.214184;2.339671;
1.212666;2.337960;
1.211000;2.336007;
1.209188;2.333815;
1.207233;2.331388;
1.205139;2.328732;
1.202908;2.325849;
1.200543;2.322745;
1.198048;2.319425;
1.195426;2.315892;
1.192680;2.312153;
1.189813;2.308210;
1.186829;2.304070;
1.183730;2.299738;
1.180522;2.295219;
1.177206;2.290517;
1.173787;2.285638;
1.170268;2.280588;
1.166653;2.275372;
1.162945;2.269996;
1.159148;2.264465;
1.155266;2.258785;
1.151303;2.252961;
1.147262;2.247001;
1.143148;2.240910;
1.138965;2.234693;
1.134714;2.228355;
1.130400;2.221902;
1.126027;2.215341;
1.121600;2.208677;
1.117122;2.201917;
1.112597;2.195069;
1.108031;2.188137;
1.103426;2.181130;
1.098788;2.174052;
1.094119;2.166911;
1.089424;2.159712;
1.084707;2.152461;
1.079972;2.145166;
1.075222;2.137831;
1.070461;2.130463;
1.065693;2.123067;
1.060922;2.115649;
1.056150;2.108216;
1.051383;2.100773;
1.046623;2.093325;
1.041873;2.085878;
1.037138;2.078438;
1.032420;2.071010;
1.027723;2.063600;
1.023050;2.056212;
1.018405;2.048853;
1.013790;2.041527;
1.009208;2.034239;
1.004664;2.026996;
1.000159;2.019800;
0.995695;2.012655;
0.991276;2.005567;
0.986906;1.998542;
0.982587;1.991585;
0.978323;1.984700;
0.974116;1.977894;
0.969971;1.971171;
0.965888;1.964536;
0.961872;1.957993;
0.957925;1.951547;
0.954049;1.945201;
0.950247;1.938961;
0.946521;1.932830;
0.942873;1.926811;
0.939305;1.920908;
0.935820;1.915126;
0.932418;1.909466;
0.929103;1.903932;
0.925875;1.898527;
0.922736;1.893254;
0.919688;1.888115;
0.916732;1.883113;
0.913868;1.878250;
0.911099;1.873528;
0.908425;1.868949;
0.905847;1.864515;
0.903366;1.860227;
0.900983;1.856087;
0.898698;1.852097;
0.896512;1.848257;
0.894424;1.844568;
0.892436;1.841031;
0.890548;1.837648;
0.888762;1.834422;
0.887079;1.831353;
0.885498;1.828443;
0.884020;1.825693;
0.882645;1.823103;
0.881374;1.820673;
0.880205;1.818405;
0.879140;1.816297;
0.878178;1.814351;
0.877318;1.812566;
0.876561;1.810943;
0.875906;1.809480;
0.875353;1.808178;
0.874901;1.807036;
0.874549;1.806053;
0.874297;1.805228;
0.874143;1.804561;
0.874088;1.804050;
0.874130;1.803695;
0.874268;1.803493;
0.874501;1.803444;
0.874827;1.803546;
0.875246;1.803796;
0.875756;1.804194;
0.876356;1.804737;
0.877045;1.805424;
0.877821;1.806254;
0.878684;1.807225;
0.879631;1.808333;
0.880661;1.809578;
0.881772;1.810956;
0.882963;1.812466;
0.884232;1.814104;
0.885577;1.815869;
0.886997;1.817757;
0.888489;1.819766;
0.890053;1.821894;
0.891685;1.824138;
0.893384;1.826494;
0.895148;1.828960;
0.896975;1.831534;
0.898864;1.834211;
0.900811;1.836990;
0.902816;1.839866;
0.904876;1.842837;
0.906989;1.845900;
0.909152;1.849051;
0.911364;1.852288;
0.913623;1.855606;
0.915925;1.859002;
0.918270;1.862472;
0.920655;1.866016;
0.923079;1.869629;
0.925538;1.873307;
0.928031;1.877047;
0.930554;1.880845;
0.933107;1.884698;
0.935685;1.888601;
0.938288;1.892551;
0.940913;1.896545;
0.943557;1.900578;
0.946218;1.904648;
0.948894;1.908751;
0.951583;1.912884;
0.954282;1.917043;
0.956990;1.921224;
0.959704;1.925425;
0.962423;1.929641;
0.965144;1.933870;
0.967864;1.938109;
0.970583;1.942353;
0.973298;1.946601;
0.976007;1.950848;
0.978708;1.955092;
0.981400;1.959329;
0.984079;1.963556;
0.986746;1.967770;
0.989396;1.971969;
0.992029;1.976149;
0.994644;1.980308;
0.997240;1.984445;
0.999816;1.988558;
1.002368;1.992643;
1.004895;1.996696;
1.007395;2.000713;
1.009865;2.004693;
1.012305;2.008631;
1.014711;2.012524;
1.017083;2.016370;
1.019419;2.020165;
1.021717;2.023908;
1.023975;2.027595;
1.026192;2.031224;
1.028366;2.034792;
1.030497;2.038297;
1.032583;2.041738;
1.034622;2.045111;
1.036613;2.048414;
1.038556;2.051647;
1.040450;2.054807;
1.042292;2.057892;
1.044083;2.060901;
1.045822;2.063832;
1.047508;2.066684;
1.049139;2.069455;
1.050716;2.072145;
1.052238;2.074752;
1.053705;2.077275;
1.055115;2.079714;
1.056469;2.082067;
1.057767;2.084334;
1.059007;2.086514;
1.060190;2.088607;
1.061317;2.090613;
1.062385;2.092530;
1.063397;2.094360;
1.064352;2.096101;
1.065249;2.097754;
1.066090;2.099319;
1.066874;2.100797;
1.067600;2.102183;
1.068267;2.103478;
1.068875;2.104681;
1.069425;2.105792;
1.069916;2.106812;
1.070349;2.107740;
1.070724;2.108576;
1.071042;2.109321;
1.071301;2.109975;
1.071504;2.110539;
1.071649;2.111012;
1.071739;2.111396;
1.071772;2.111690;
1.071750;2.111896;
1.071674;2.112014;
1.071543;2.112045;
1.071358;2.111989;
1.071121;2.111849;
1.070831;2.111624;
1.070490;2.111315;
1.070098;2.110924;
1.069657;2.110453;
1.069166;2.109901;
1.068627;2.109271;
1.068042;2.108564;
1.067409;2.107780;
1.066732;2.106921;
1.066009;2.105989;
1.065243;2.104984;
1.064434;2.103909;
1.063584;2.102765;
1.062694;2.101553;
1.061764;2.100275;
1.060796;2.098933;
1.059791;2.097529;
1.058750;2.096063;
1.057675;2.094538;
1.056565;2.092956;
1.055423;2.091318;
1.054250;2.089626;
1.053047;2.087882;
1.051814;2.086087;
1.050554;2.084244;
1.049268;2.082354;
1.047956;2.080419;
1.046620;2.078442;
1.045262;2.076424;
1.043882;2.074366;
1.042481;2.072272;
1.041062;2.070143;
1.039625;2.067980;
1.038170;2.065785;
1.036701;2.063561;
1.035217;2.061309;
1.033720;2.059032;
1.032213;2.056731;
1.030695;2.054410;
1.029169;2.052070;
1.027635;2.049713;
1.026095;2.047341;
1.024550;2.044956;
1.023002;2.042560;
1.021451;2.040155;
1.019900;2.037744;
1.018348;2.035327;
1.016798;2.032907;
1.015250;2.030485;
1.013705;2.028064;
1.012166;2.025645;
1.010632;2.023230;
1.009104;2.020821;
1.007585;2.018420;
1.006075;2.016027;
1.004575;2.013646;
1.003085;2.011277;
1.001608;2.008923;
1.000144;2.006584;
0.998693;2.004263;
0.997258;2.001960;
0.995838;1.999678;
0.994435;1.997418;
0.993049;1.995180;
0.991681;1.992968;
0.990333;1.990781;
0.989004;1.988623;
0.987698;1.986494;
0.986413;1.984396;
0.985151;1.982330;
0.983913;1.980299;
0.982699;1.978302;
0.981511;1.976341;
0.980348;1.974419;
0.979212;1.972534;
0.978104;1.970690;
0.977023;1.968887;
0.975971;1.967125;
0.974947;1.965407;
0.973953;1.963732;
0.972989;1.962101;
0.972056;1.960516;
0.971153;1.958977;
0.970281;1.957484;
0.969441;1.956039;
0.968632;1.954642;
0.967855;1.953293;
0.967110;1.951994;
0.966398;1.950743;
0.965719;1.949542;
0.965071;1.948391;
0.964457;1.947290;
0.963875;1.946240;
0.963326;1.945240;
0.962810;1.944291;
0.962328;1.943394;
0.961879;1.942549;
0.961464;1.941756;
0.961082;1.941015;
0.960733;1.940327;
0.960418;1.939691;
0.960137;1.939107;
0.959889;1.938576;
0.959673;1.938097;
0.959491;1.937670;
0.959342;1.937295;
0.959225;1.936971;
0.959141;1.936700;
0.959089;1.936479;
0.959069;1.936310;
0.959080;1.936190;
0.959123;1.936121;
0.959196;1.936102;
0.959300;1.936132;
0.959435;1.936210;
0.959599;1.936337;
0.959792;1.936511;
0.960014;1.936731;
0.960265;1.936998;
0.960543;1.937310;
0.960849;1.937668;
0.961182;1.938070;
0.961542;1.938515;
0.961928;1.939003;
0.962339;1.939533;
0.962774;1.940104;
0.963234;1.940716;
0.963718;1.941367;
0.964225;1.942056;
0.964754;1.942783;
0.965305;1.943547;
0.965877;1.944346;
0.966470;1.945180;
0.967083;1.946049;
0.967715;1.946950;
0.968365;1.947883;
0.969033;1.948846;
0.969719;1.949840;
0.970421;1.950863;
0.971139;1.951913;
0.971873;1.952990;
0.972620;1.954092;
0.973381;1.955219;
0.974156;1.956369;
0.974943;1.957541;
0.975741;1.958736;
0.976551;1.959950;
0.977370;1.961184;
0.978200;1.962435;
0.979038;1.963703;
0.979883;1.964986;
0.980736;1.966284;
0.981596;1.967595;
0.982461;1.968918;
0.983331;1.970251;
0.984205;1.971594;
0.985082;1.972946;
0.985963;1.974305;
0.986845;1.975671;
0.987729;1.977041;
0.988613;1.978416;
0.989498;1.979794;
0.990382;1.981174;
0.991265;1.982554;
0.992145;1.983935;
0.993023;1.985314;
0.993899;1.986692;
0.994770;1.988066;
0.995637;1.989436;
0.996498;1.990801;
0.997354;1.992160;
0.998204;1.993512;
0.999048;1.994855;
0.999884;1.996190;
1.000712;1.997516;
1.001532;1.998831;
1.002343;2.000135;
1.003145;2.001426;
1.003937;2.002704;
1.004718;2.003967;
1.005487;2.005215;
1.006245;2.006447;
1.006991;2.007662;
1.007724;2.008859;
1.008444;2.010037;
1.009151;2.011196;
1.009843;2.012335;
1.010521;2.013453;
1.011184;2.014549;
1.011832;2.015624;
1.012464;2.016676;
1.013080;2.017704;
1.013680;2.018709;
1.014264;2.019689;
1.014831;2.020644;
1.015381;2.021574;
1.015913;2.022478;
1.016429;2.023356;
1.016926;2.024208;
1.017406;2.025033;
1.017868;2.025831;
1.018311;2.026601;
1.018737;2.027344;
1.019144;2.028059;
1.019533;2.028745;
1.019904;2.029404;
1.020256;2.030034;
1.020589;2.030635;
1.020903;2.031207;
1.021198;2.031750;
1.021474;2.032263;
1.021731;2.032746;
1.021968;2.033200;
1.022187;2.033623;
1.022386;2.034017;
1.022567;2.034381;
1.022728;2.034715;
1.022871;2.035019;
1.022994;2.035294;
1.023098;2.035538;
1.023184;2.035753;
1.023251;2.035938;
1.023300;2.036094;
1.023330;2.036221;
1.023343;2.036319;
1.023337;2.036387;
1.023313;2.036428;
1.023272;2.036440;
1.023213;2.036424;
1.023137;2.036380;
1.023044;2.036309;
1.022935;2.036212;
1.022809;2.036087;
1.022667;2.035936;
1.022508;2.035759;
1.022334;2.035556;
1.022145;2.035328;
1.021940;2.035075;
1.021721;2.034797;
1.021487;2.034496;
1.021239;2.034171;
1.020978;2.033824;
1.020702;2.033453;
1.020414;2.033061;
1.020113;2.032648;
1.019799;2.032213;
1.019473;2.031758;
1.019136;2.031283;
1.018787;2.030788;
1.018427;2.030275;
1.018056;2.029744;
1.017675;2.029195;
1.017285;2.028629;
1.016885;2.028046;
1.016475;2.027448;
1.016058;2.026834;
1.015632;2.026206;
1.015198;2.025564;
1.014756;2.024908;
1.014308;2.024240;
1.013852;2.023559;
1.013391;2.022867;
1.012924;2.022164;
1.012451;2.021451;
1.011973;2.020728;
1.011491;2.019997;
1.011005;2.019257;
1.010515;2.018510;
1.010022;2.017756;
1.009527;2.016996;
1.009028;2.016231;
1.008528;2.015460;
1.008026;2.014685;
1.007523;2.013907;
1.007019;2.013126;
1.006515;2.012342;
1.006010;2.011556;
1.005506;2.010769;
1.005003;2.009982;
1.004500;2.009195;
1.003999;2.008408;
1.003500;2.007622;
1.003003;2.006838;
1.002509;2.006057;
1.002017;2.005278;
1.001529;2.004503;
1.001043;2.003731;
1.000562;2.002964;
1.000084;2.002201;
0.999610;2.001443;
0.999141;2.000691;
0.998677;1.999945;
0.998219;1.999207;
0.997766;1.998476;
0.997319;1.997753;
0.996879;1.997039;
0.996445;1.996335;
0.996018;1.995640;
0.995599;1.994955;
0.995187;1.994281;
0.994783;1.993618;
0.994387;1.992967;
0.993999;1.992328;
0.993621;1.991702;
0.993250;1.991088;
0.992889;1.990487;
0.992537;1.989900;
0.992195;1.989326;
0.991862;1.988767;
0.991538;1.988222;
0.991225;1.987692;
0.990921;1.987177;
0.990628;1.986676;
0.990344;1.986191;
0.990072;1.985722;
0.989809;1.985268;
0.989557;1.984830;
0.989315;1.984408;
0.989084;1.984003;
0.988864;1.983613;
0.988654;1.983239;
0.988455;1.982882;
0.988266;1.982541;
0.988088;1.982217;
0.987920;1.981909;
0.987763;1.981617;
0.987617;1.981341;
0.987481;1.981082;
0.987356;1.980841;
0.987242;1.980616;
0.987139;1.980408;
0.987047;1.980217;
0.986966;1.980043;
0.986895;1.979887;
0.986835;1.979747;
0.986786;1.979624;
0.986747;1.979517;
0.986719;1.979428;
0.986702;1.979355;
0.986694;1.979299;
0.986697;1.979259;
0.986710;1.979235;
0.986734;1.979228;
0.986767;1.979237;
0.986810;1.979261;
0.986863;1.979301;
0.986925;1.979357;
0.986996;1.979427;
0.987077;1.979513;
0.987167;1.979614;
0.987266;1.979729;
0.987374;1.979859;
0.987490;1.980003;
0.987615;1.980161;
0.987748;1.980332;
0.987889;1.980517;
0.988039;1.980715;
0.988195;1.980926;
0.988360;1.981149;
0.988531;1.981385;
0.988710;1.981632;
0.988896;1.981891;
0.989088;1.982162;
0.989287;1.982444;
0.989492;1.982736;
0.989703;1.983038;
0.989920;1.983351;
0.990142;1.983673;
0.990370;1.984005;
0.990603;1.984346;
0.990841;1.984695;
0.991084;1.985053;
0.991331;1.985419;
0.991582;1.985792;
0.991838;1.986173;
0.992097;1.986561;
0.992360;1.986955;
0.992626;1.987355;
0.992895;1.987761;
0.993167;1.988173;
0.993442;1.988590;
0.993719;1.989012;
0.993999;1.989438;
0.994280;1.989868;
0.994563;1.990301;
0.994847;1.990738;
0.995132;1.991177;
0.995419;1.991619;
0.995706;1.992063;
0.995993;1.992509;
0.996281;1.992956;
0.996568;1.993404;
0.996856;1.993853;
0.997143;1.994302;
0.997429;1.994750;
0.997715;1.995199;
0.997999;1.995647;
0.998283;1.996093;
0.998564;1.996539;
0.998845;1.996982;
0.999123;1.997424;
0.999399;1.997864;
0.999673;1.998300;
0.999945;1.998734;
1.000214;1.999165;
1.000481;1.999592;
1.000744;2.000016;
1.001005;2.000435;
1.001262;2.000850;
1.001515;2.001260;
1.001765;2.001666;
1.002012;2.002066;
1.002254;2.002460;
1.002492;2.002849;
1.002726;2.003232;
1.002956;2.003609;
1.003181;2.003979;
1.003402;2.004343;
1.003617;2.004700;
1.003828;2.005050;
1.004034;2.005392;
