3,93391; 2,05281; 38,0456; 
3,91603; 2,07024; 38,2576; 
3,8982; 2,08763; 38,4651; 
3,8804; 2,10498; 38,6682; 
3,86265; 2,12228; 38,867; 
3,84493; 2,13953; 39,0617; 
3,82726; 2,15673; 39,2524; 
3,80963; 2,17389; 39,4391; 
3,79204; 2,191; 39,6221; 
3,77448; 2,20807; 39,8013; 
3,75697; 2,22508; 39,9769; 
3,7395; 2,24206; 40,1491; 
3,72208; 2,25898; 40,3178; 
3,70469; 2,27586; 40,4831; 
3,68734; 2,29269; 40,6452; 
3,67003; 2,30948; 40,8042; 
3,65277; 2,32622; 40,96; 
3,63554; 2,34292; 41,1129; 
3,61836; 2,35956; 41,2628; 
3,60121; 2,37617; 41,4099; 
3,58411; 2,39272; 41,5541; 
3,56704; 2,40923; 41,6957; 
3,55002; 2,42569; 41,8346; 
3,53304; 2,44211; 41,9708; 
3,5161; 2,45848; 42,1046; 
3,4992; 2,47481; 42,2359; 
3,48234; 2,49109; 42,3647; 
3,46552; 2,50732; 42,4912; 
3,44875; 2,52351; 42,6154; 
3,43201; 2,53965; 42,7373; 
3,41531; 2,55575; 42,8571; 
3,39866; 2,5718; 42,9746; 
3,38204; 2,58781; 43,0901; 
3,36547; 2,60377; 43,2035; 
3,34893; 2,61968; 43,3148; 
3,33244; 2,63555; 43,4242; 
3,31599; 2,65137; 43,5317; 
3,29958; 2,66715; 43,6373; 
3,28321; 2,68288; 43,741; 
3,26688; 2,69856; 43,843; 
3,25059; 2,7142; 43,9431; 
3,23434; 2,7298; 44,0415; 
3,21813; 2,74535; 44,1382; 
3,20196; 2,76085; 44,2332; 
3,18584; 2,77631; 44,3267; 
3,16975; 2,79173; 44,4185; 
3,15371; 2,80709; 44,5087; 
3,1377; 2,82242; 44,5974; 
3,12174; 2,83769; 44,6846; 
3,10582; 2,85293; 44,7703; 
3,08993; 2,86811; 44,8546; 
3,07409; 2,88325; 44,9374; 
3,05829; 2,89835; 45,0189; 
3,04253; 2,9134; 45,099; 
3,02681; 2,92841; 45,1777; 
3,01113; 2,94337; 45,2551; 
2,9955; 2,95829; 45,3313; 
2,9799; 2,97316; 45,4061; 
2,96434; 2,98798; 45,4797; 
2,94883; 3,00276; 45,5521; 
2,93335; 3,0175; 45,6233; 
2,91792; 3,03219; 45,6934; 
2,90252; 3,04684; 45,7622; 
2,88717; 3,06144; 45,83; 
2,87186; 3,07599; 45,8966; 
2,85659; 3,09051; 45,9621; 
2,84136; 3,10497; 46,0265; 
2,82617; 3,11939; 46,0899; 
2,81102; 3,13377; 46,1522; 
2,79591; 3,1481; 46,2136; 
2,78084; 3,16239; 46,2739; 
2,76581; 3,17663; 46,3332; 
2,75083; 3,19083; 46,3915; 
2,73588; 3,20499; 46,4489; 
2,72098; 3,21909; 46,5054; 
2,70611; 3,23316; 46,5609; 
2,69129; 3,24718; 46,6155; 
2,67651; 3,26115; 46,6693; 
2,66176; 3,27508; 46,7221; 
2,64706; 3,28897; 46,7741; 
2,6324; 3,30281; 46,8252; 
2,61778; 3,31661; 46,8755; 
2,6032; 3,33036; 46,925; 
2,58866; 3,34407; 46,9736; 
2,57417; 3,35773; 47,0215; 
2,55971; 3,37135; 47,0685; 
2,54529; 3,38492; 47,1148; 
2,53092; 3,39845; 47,1603; 
2,51658; 3,41194; 47,2051; 
2,50229; 3,42538; 47,2492; 
2,48803; 3,43878; 47,2925; 
2,47382; 3,45213; 47,3351; 
2,45965; 3,46544; 47,3769; 
2,44552; 3,4787; 47,4181; 
2,43143; 3,49192; 47,4586; 
2,41738; 3,5051; 47,4985; 
2,40337; 3,51823; 47,5376; 
2,3894; 3,53131; 47,5761; 
2,37547; 3,54436; 47,614; 
2,36158; 3,55735; 47,6512; 
2,34774; 3,57031; 47,6878; 
2,33393; 3,58322; 47,7237; 
2,32017; 3,59609; 47,7591; 
2,30644; 3,60891; 47,7939; 
2,29276; 3,62169; 47,828; 
2,27912; 3,63442; 47,8616; 
2,26551; 3,64711; 47,8946; 
2,25195; 3,65975; 47,927; 
2,23843; 3,67236; 47,9589; 
2,22495; 3,68491; 47,9902; 
2,21151; 3,69743; 48,0209; 
2,19811; 3,7099; 48,0512; 
2,18475; 3,72232; 48,0809; 
2,17144; 3,73471; 48,11; 
2,15816; 3,74704; 48,1387; 
2,14493; 3,75934; 48,1668; 
2,13173; 3,77159; 48,1944; 
2,11858; 3,78379; 48,2216; 
2,10546; 3,79596; 48,2482; 
2,09239; 3,80808; 48,2744; 
2,07936; 3,82015; 48,3; 
2,06637; 3,83218; 48,3252; 
2,05341; 3,84417; 48,35; 
2,0405; 3,85611; 48,3742; 
2,02763; 3,86801; 48,3981; 
2,01481; 3,87987; 48,4214; 
2,00202; 3,89168; 48,4444; 
1,98927; 3,90345; 48,4668; 
1,97656; 3,91517; 48,4889; 
1,9639; 3,92685; 48,5105; 
1,95127; 3,93849; 48,5317; 
1,93869; 3,95009; 48,5525; 
1,92615; 3,96164; 48,5729; 
1,91364; 3,97314; 48,5929; 
1,90118; 3,98461; 48,6124; 
1,88876; 3,99602; 48,6316; 
1,87638; 4,0074; 48,6504; 
1,86404; 4,01873; 48,6687; 
1,85174; 4,03002; 48,6867; 
1,83948; 4,04127; 48,7044; 
1,82726; 4,05247; 48,7216; 
1,81508; 4,06363; 48,7385; 
1,80295; 4,07474; 48,755; 
1,79085; 4,08581; 48,7711; 
1,7788; 4,09684; 48,7869; 
1,76678; 4,10783; 48,8024; 
1,75481; 4,11877; 48,8175; 
1,74287; 4,12966; 48,8322; 
1,73098; 4,14052; 48,8466; 
1,71913; 4,15133; 48,8607; 
1,70732; 4,1621; 48,8744; 
1,69555; 4,17282; 48,8878; 
1,68382; 4,1835; 48,9008; 
1,67213; 4,19414; 48,9136; 
1,66048; 4,20473; 48,926; 
1,64888; 4,21528; 48,9381; 
1,63731; 4,22579; 48,9499; 
1,62578; 4,23626; 48,9614; 
1,6143; 4,24668; 48,9726; 
1,60285; 4,25705; 48,9835; 
1,59145; 4,26739; 48,994; 
1,58009; 4,27768; 49,0043; 
1,56876; 4,28793; 49,0143; 
1,55748; 4,29813; 49,024; 
1,54624; 4,3083; 49,0334; 
1,53504; 4,31841; 49,0425; 
1,52388; 4,32849; 49,0514; 
1,51276; 4,33852; 49,06; 
1,50169; 4,34851; 49,0682; 
1,49065; 4,35846; 49,0763; 
1,47965; 4,36836; 49,084; 
1,4687; 4,37822; 49,0915; 
1,45778; 4,38804; 49,0987; 
1,44691; 4,39781; 49,1057; 
1,43607; 4,40754; 49,1124; 
1,42528; 4,41723; 49,1188; 
1,41453; 4,42687; 49,125; 
1,40381; 4,43648; 49,1309; 
1,39314; 4,44603; 49,1366; 
1,38251; 4,45555; 49,1421; 
1,37192; 4,46502; 49,1473; 
1,36138; 4,47445; 49,1522; 
1,35087; 4,48384; 49,1569; 
1,3404; 4,49318; 49,1614; 
1,32997; 4,50248; 49,1657; 
1,31959; 4,51174; 49,1697; 
1,30924; 4,52096; 49,1735; 
1,29894; 4,53013; 49,177; 
1,28867; 4,53926; 49,1804; 
1,27845; 4,54835; 49,1835; 
1,26827; 4,55739; 49,1864; 
1,25813; 4,56639; 49,189; 
1,24803; 4,57535; 49,1915; 
1,23796; 4,58426; 49,1937; 
1,22795; 4,59314; 49,1958; 
1,21797; 4,60197; 49,1976; 
1,20803; 4,61075; 49,1992; 
1,19813; 4,6195; 49,2006; 
1,18827; 4,6282; 49,2018; 
1,17846; 4,63686; 49,2028; 
1,16868; 4,64547; 49,2036; 
1,15895; 4,65405; 49,2042; 
1,14925; 4,66258; 49,2046; 
1,1396; 4,67107; 49,2048; 
1,12999; 4,67951; 49,2048; 
1,12042; 4,68791; 49,2046; 
1,11089; 4,69627; 49,2042; 
1,1014; 4,70459; 49,2037; 
1,09195; 4,71287; 49,2029; 
1,08254; 4,7211; 49,202; 
1,07317; 4,72929; 49,2009; 
1,06384; 4,73743; 49,1996; 
1,05455; 4,74554; 49,1981; 
1,04531; 4,7536; 49,1965; 
1,0361; 4,76162; 49,1947; 
1,02694; 4,7696; 49,1927; 
1,01781; 4,77753; 49,1905; 
1,00873; 4,78542; 49,1881; 
0,999689; 4,79327; 49,1856; 
0,990687; 4,80108; 49,183; 
0,981726; 4,80884; 49,1801; 
0,972806; 4,81656; 49,1771; 
0,963926; 4,82424; 49,1739; 
0,955087; 4,83188; 49,1706; 
0,946289; 4,83947; 49,1671; 
0,937532; 4,84702; 49,1634; 
0,928815; 4,85453; 49,1596; 
0,920139; 4,862; 49,1556; 
0,911503; 4,86943; 49,1515; 
0,902909; 4,87681; 49,1472; 
0,894355; 4,88415; 49,1428; 
0,885842; 4,89144; 49,1382; 
0,877369; 4,8987; 49,1335; 
0,868937; 4,90591; 49,1286; 
0,860546; 4,91308; 49,1236; 
0,852196; 4,92021; 49,1184; 
0,843886; 4,9273; 49,1131; 
0,835617; 4,93434; 49,1077; 
0,827389; 4,94134; 49,1021; 
0,819201; 4,9483; 49,0964; 
0,811055; 4,95522; 49,0905; 
0,802949; 4,96209; 49,0845; 
0,794883; 4,96892; 49,0783; 
0,786858; 4,97571; 49,0721; 
0,778875; 4,98246; 49,0656; 
0,770931; 4,98916; 49,0591; 
0,763029; 4,99583; 49,0524; 
0,755167; 5,00245; 49,0456; 
0,747346; 5,00903; 49,0387; 
0,739565; 5,01556; 49,0316; 
0,731826; 5,02206; 49,0245; 
0,724127; 5,02851; 49,0171; 
0,716468; 5,03492; 49,0097; 
0,708851; 5,04129; 49,0022; 
0,701274; 5,04761; 48,9945; 
0,693738; 5,0539; 48,9867; 
0,686242; 5,06014; 48,9788; 
0,678788; 5,06634; 48,9708; 
0,671374; 5,0725; 48,9626; 
0,664; 5,07861; 48,9544; 
0,656668; 5,08468; 48,946; 
0,649376; 5,09071; 48,9375; 
0,642125; 5,0967; 48,9289; 
0,634914; 5,10265; 48,9202; 
0,627745; 5,10856; 48,9114; 
0,620616; 5,11442; 48,9025; 
0,613527; 5,12024; 48,8934; 
0,60648; 5,12602; 48,8843; 
0,599473; 5,13176; 48,875; 
0,592507; 5,13745; 48,8657; 
0,585581; 5,1431; 48,8563; 
0,578696; 5,14872; 48,8467; 
0,571852; 5,15428; 48,8371; 
0,565049; 5,15981; 48,8273; 
0,558287; 5,1653; 48,8175; 
0,551565; 5,17074; 48,8075; 
0,544883; 5,17614; 48,7975; 
0,538243; 5,1815; 48,7874; 
0,531643; 5,18682; 48,7771; 
0,525084; 5,19209; 48,7668; 
0,518566; 5,19733; 48,7564; 
0,512088; 5,20252; 48,7459; 
0,505651; 5,20767; 48,7353; 
0,499255; 5,21278; 48,7246; 
0,4929; 5,21785; 48,7139; 
0,486585; 5,22287; 48,703; 
0,480311; 5,22785; 48,6921; 
0,474077; 5,23279; 48,6811; 
0,467885; 5,23769; 48,67; 
0,461733; 5,24255; 48,6588; 
0,455622; 5,24737; 48,6475; 
0,449551; 5,25214; 48,6362; 
0,443521; 5,25687; 48,6247; 
0,437532; 5,26156; 48,6133; 
0,431584; 5,26621; 48,6017; 
0,425676; 5,27082; 48,59; 
0,419809; 5,27539; 48,5783; 
0,413983; 5,27991; 48,5665; 
0,408198; 5,28439; 48,5546; 
0,402453; 5,28883; 48,5427; 
0,396749; 5,29323; 48,5307; 
0,391085; 5,29759; 48,5186; 
0,385463; 5,3019; 48,5065; 
0,379881; 5,30618; 48,4942; 
0,374339; 5,31041; 48,482; 
0,368839; 5,3146; 48,4696; 
0,363379; 5,31875; 48,4572; 
0,35796; 5,32285; 48,4447; 
0,352582; 5,32692; 48,4322; 
0,347244; 5,33094; 48,4196; 
0,341947; 5,33493; 48,407; 
0,336691; 5,33887; 48,3943; 
0,331475; 5,34277; 48,3815; 
0,3263; 5,34662; 48,3687; 
0,321166; 5,35044; 48,3558; 
0,316073; 5,35422; 48,3429; 
0,31102; 5,35795; 48,3299; 
0,306008; 5,36164; 48,3169; 
0,301037; 5,36529; 48,3038; 
0,296106; 5,3689; 48,2907; 
0,291216; 5,37247; 48,2775; 
0,286367; 5,37599; 48,2643; 
0,281559; 5,37948; 48,251; 
0,276791; 5,38292; 48,2377; 
0,272064; 5,38632; 48,2244; 
0,267378; 5,38968; 48,211; 
0,262732; 5,393; 48,1976; 
0,258127; 5,39627; 48,1841; 
0,253563; 5,39951; 48,1706; 
0,24904; 5,4027; 48,157; 
0,244557; 5,40586; 48,1434; 
0,240115; 5,40897; 48,1298; 
0,235714; 5,41204; 48,1162; 
0,231353; 5,41507; 48,1025; 
0,227033; 5,41805; 48,0888; 
0,222754; 5,421; 48,075; 
0,218515; 5,4239; 48,0613; 
0,214318; 5,42677; 48,0475; 
0,210161; 5,42959; 48,0336; 
0,206044; 5,43237; 48,0198; 
0,201969; 5,43511; 48,0059; 
0,197934; 5,43781; 47,992; 
0,19394; 5,44046; 47,9781; 
0,189986; 5,44308; 47,9642; 
0,186073; 5,44565; 47,9502; 
0,182201; 5,44819; 47,9363; 
0,17837; 5,45068; 47,9223; 
0,174579; 5,45313; 47,9083; 
0,170829; 5,45554; 47,8943; 
0,16712; 5,4579; 47,8803; 
0,163452; 5,46023; 47,8663; 
0,159824; 5,46252; 47,8522; 
0,156237; 5,46476; 47,8382; 
0,152691; 5,46696; 47,8241; 
0,149185; 5,46913; 47,8101; 
0,14572; 5,47125; 47,796; 
0,142296; 5,47333; 47,782; 
0,138912; 5,47537; 47,7679; 
0,135569; 5,47736; 47,7539; 
0,132267; 5,47932; 47,7398; 
0,129006; 5,48123; 47,7258; 
0,125785; 5,48311; 47,7118; 
0,122605; 5,48494; 47,6977; 
0,119466; 5,48673; 47,6837; 
0,116368; 5,48848; 47,6697; 
0,11331; 5,49019; 47,6557; 
0,110293; 5,49186; 47,6417; 
0,107316; 5,49349; 47,6278; 
0,104381; 5,49507; 47,6138; 
0,101486; 5,49662; 47,5999; 
0,0986314; 5,49812; 47,586; 
0,0958179; 5,49959; 47,5721; 
0,093045; 5,50101; 47,5583; 
0,0903129; 5,50239; 47,5444; 
0,0876215; 5,50373; 47,5306; 
0,0849708; 5,50503; 47,5169; 
0,0823608; 5,50629; 47,5031; 
0,0797916; 5,50751; 47,4894; 
0,077263; 5,50868; 47,4758; 
0,0747752; 5,50982; 47,4621; 
0,072328; 5,51091; 47,4485; 
0,0699216; 5,51196; 47,435; 
0,0675559; 5,51298; 47,4215; 
0,0652309; 5,51395; 47,408; 
0,0629466; 5,51488; 47,3946; 
0,0607031; 5,51577; 47,3812; 
0,0585002; 5,51662; 47,3679; 
0,056338; 5,51743; 47,3547; 
0,0542166; 5,51819; 47,3414; 
0,0521359; 5,51892; 47,3283; 
0,0500959; 5,5196; 47,3152; 
0,0480966; 5,52025; 47,3022; 
0,046138; 5,52085; 47,2892; 
0,0442201; 5,52142; 47,2763; 
0,0423429; 5,52194; 47,2635; 
0,0405065; 5,52242; 47,2507; 
0,0387108; 5,52286; 47,238; 
0,0369557; 5,52326; 47,2254; 
0,0352414; 5,52362; 47,2129; 
0,0335678; 5,52394; 47,2004; 
0,0319349; 5,52421; 47,188; 
0,0303427; 5,52445; 47,1758; 
0,0287913; 5,52464; 47,1636; 
0,0272805; 5,5248; 47,1514; 
0,0258105; 5,52491; 47,1394; 
0,0243811; 5,52499; 47,1275; 
0,0229925; 5,52502; 47,1157; 
0,0216446; 5,52501; 47,1039; 
0,0203374; 5,52496; 47,0923; 
0,0190709; 5,52487; 47,0808; 
0,0178452; 5,52474; 47,0694; 
0,0166601; 5,52457; 47,058; 
0,0155158; 5,52436; 47,0469; 
0,0144121; 5,52411; 47,0358; 
0,0133492; 5,52382; 47,0248; 
0,012327; 5,52348; 47,014; 
0,0113455; 5,52311; 47,0033; 
0,0104047; 5,52269; 46,9927; 
0,00950463; 5,52224; 46,9822; 
0,00864526; 5,52174; 46,9719; 
0,00782661; 5,52121; 46,9617; 
0,00704867; 5,52063; 46,9517; 
0,00631145; 5,52001; 46,9418; 
0,00561493; 5,51935; 46,932; 
0,00495913; 5,51866; 46,9224; 
0,00434404; 5,51792; 46,913; 
0,00376966; 5,51714; 46,9037; 
0,003236; 5,51632; 46,8946; 
0,00274304; 5,51545; 46,8856; 
0,0022908; 5,51455; 46,8768; 
0,00187927; 5,51361; 46,8682; 
0,00150845; 5,51263; 46,8597; 
0,00117835; 5,51161; 46,8514; 
0,000888955; 5,51054; 46,8433; 
0,000640277; 5,50944; 46,8354; 
0,000432313; 5,50829; 46,8277; 
0,000265067; 5,50711; 46,8202; 
0,000138553; 5,50588; 46,8129; 
5,28388e-05; 5,50462; 46,8057; 
9,55118e-06; 5,50331; 46,7988; 
-4,39242e-06; 5,50197; 46,7921; 
-4,39242e-06; 5,50062; 46,7854; 
-4,39242e-06; 5,49927; 46,7787; 
-4,39242e-06; 5,49792; 46,772; 
-4,39242e-06; 5,49657; 46,7653; 
-4,39242e-06; 5,49522; 46,7586; 
-4,39242e-06; 5,49387; 46,7519; 
-4,39242e-06; 5,49252; 46,7453; 
-4,39242e-06; 5,49117; 46,7386; 
-4,39242e-06; 5,48982; 46,7319; 
-4,39242e-06; 5,48848; 46,7252; 
-4,39242e-06; 5,48713; 46,7185; 
-4,39242e-06; 5,48578; 46,7118; 
-4,39242e-06; 5,48443; 46,7051; 
-4,39242e-06; 5,48309; 46,6984; 
-4,39242e-06; 5,48174; 46,6917; 
-4,39242e-06; 5,48039; 46,685; 
-4,39242e-06; 5,47905; 46,6783; 
-4,39242e-06; 5,4777; 46,6716; 
-4,39242e-06; 5,47635; 46,6649; 
-4,39242e-06; 5,47501; 46,6582; 
-4,39242e-06; 5,47366; 46,6515; 
-4,39242e-06; 5,47232; 46,6449; 
-4,39242e-06; 5,47098; 46,6382; 
-4,39242e-06; 5,46963; 46,6315; 
-4,39242e-06; 5,46829; 46,6248; 
-4,39242e-06; 5,46694; 46,6181; 
-4,39242e-06; 5,4656; 46,6114; 
-4,39242e-06; 5,46426; 46,6047; 
-4,39242e-06; 5,46291; 46,598; 
-4,39242e-06; 5,46157; 46,5913; 
-4,39242e-06; 5,46023; 46,5846; 
-4,39242e-06; 5,45889; 46,5779; 
-4,39242e-06; 5,45755; 46,5712; 
-4,39242e-06; 5,4562; 46,5645; 
-4,39242e-06; 5,45486; 46,5578; 
-4,39242e-06; 5,45352; 46,5511; 
-4,39242e-06; 5,45218; 46,5444; 
-4,39242e-06; 5,45084; 46,5377; 
-4,39242e-06; 5,4495; 46,531; 
-4,39242e-06; 5,44816; 46,5242; 
-4,39242e-06; 5,44682; 46,5175; 
-4,39242e-06; 5,44548; 46,5108; 
-4,39242e-06; 5,44415; 46,5041; 
-4,39242e-06; 5,44281; 46,4974; 
-4,39242e-06; 5,44147; 46,4907; 
-4,39242e-06; 5,44013; 46,484; 
-4,39242e-06; 5,43879; 46,4773; 
-4,39242e-06; 5,43746; 46,4706; 
-4,39242e-06; 5,43612; 46,4639; 
-4,39242e-06; 5,43478; 46,4572; 
-4,39242e-06; 5,43345; 46,4505; 
-4,39242e-06; 5,43211; 46,4438; 
-4,39242e-06; 5,43077; 46,4371; 
-4,39242e-06; 5,42944; 46,4304; 
-4,39242e-06; 5,4281; 46,4236; 
-4,39242e-06; 5,42677; 46,4169; 
-4,39242e-06; 5,42543; 46,4102; 
-4,39242e-06; 5,4241; 46,4035; 
-4,39242e-06; 5,42276; 46,3968; 
-4,39242e-06; 5,42143; 46,3901; 
-4,39242e-06; 5,4201; 46,3834; 
-4,39242e-06; 5,41876; 46,3767; 
-4,39242e-06; 5,41743; 46,3699; 
-4,39242e-06; 5,4161; 46,3632; 
-4,39242e-06; 5,41477; 46,3565; 
-4,39242e-06; 5,41343; 46,3498; 
-4,39242e-06; 5,4121; 46,3431; 
-4,39242e-06; 5,41077; 46,3364; 
-4,39242e-06; 5,40944; 46,3297; 
-4,39242e-06; 5,40811; 46,3229; 
-4,39242e-06; 5,40678; 46,3162; 
-4,39242e-06; 5,40545; 46,3095; 
-4,39242e-06; 5,40412; 46,3028; 
-4,39242e-06; 5,40279; 46,2961; 
-4,39242e-06; 5,40146; 46,2894; 
-4,39242e-06; 5,40013; 46,2826; 
-4,39242e-06; 5,3988; 46,2759; 
-4,39242e-06; 5,39747; 46,2692; 
-4,39242e-06; 5,39614; 46,2625; 
-4,39242e-06; 5,39481; 46,2558; 
-4,39242e-06; 5,39349; 46,249; 
-4,39242e-06; 5,39216; 46,2423; 
-4,39242e-06; 5,39083; 46,2356; 
-4,39242e-06; 5,3895; 46,2289; 
-4,39242e-06; 5,38818; 46,2222; 
-4,39242e-06; 5,38685; 46,2154; 
-4,39242e-06; 5,38553; 46,2087; 
-4,39242e-06; 5,3842; 46,202; 
-4,39242e-06; 5,38287; 46,1953; 
-4,39242e-06; 5,38155; 46,1885; 
-4,39242e-06; 5,38022; 46,1818; 
-4,39242e-06; 5,3789; 46,1751; 
-4,39242e-06; 5,37757; 46,1684; 
-4,39242e-06; 5,37625; 46,1616; 
-4,39242e-06; 5,37493; 46,1549; 
-4,39242e-06; 5,3736; 46,1482; 
-4,39242e-06; 5,37228; 46,1415; 
-4,39242e-06; 5,37096; 46,1347; 
-4,39242e-06; 5,36963; 46,128; 
-4,39242e-06; 5,36831; 46,1213; 
-4,39242e-06; 5,36699; 46,1145; 
-4,39242e-06; 5,36567; 46,1078; 
-4,39242e-06; 5,36435; 46,1011; 
-4,39242e-06; 5,36303; 46,0944; 
-4,39242e-06; 5,3617; 46,0876; 
-4,39242e-06; 5,36038; 46,0809; 
-4,39242e-06; 5,35906; 46,0742; 
-4,39242e-06; 5,35774; 46,0674; 
-4,39242e-06; 5,35642; 46,0607; 
-4,39242e-06; 5,3551; 46,054; 
-4,39242e-06; 5,35378; 46,0472; 
-4,39242e-06; 5,35247; 46,0405; 
-4,39242e-06; 5,35115; 46,0338; 
-4,39242e-06; 5,34983; 46,027; 
-4,39242e-06; 5,34851; 46,0203; 
-4,39242e-06; 5,34719; 46,0136; 
-4,39242e-06; 5,34588; 46,0068; 
-4,39242e-06; 5,34456; 46,0001; 
-4,39242e-06; 5,34324; 45,9934; 
-4,39242e-06; 5,34192; 45,9866; 
-4,39242e-06; 5,34061; 45,9799; 
-4,39242e-06; 5,33929; 45,9731; 
-4,39242e-06; 5,33798; 45,9664; 
-4,39242e-06; 5,33666; 45,9597; 
-4,39242e-06; 5,33535; 45,9529; 
-4,39242e-06; 5,33403; 45,9462; 
-4,39242e-06; 5,33272; 45,9394; 
-4,39242e-06; 5,3314; 45,9327; 
-4,39242e-06; 5,33009; 45,926; 
-4,39242e-06; 5,32877; 45,9192; 
-4,39242e-06; 5,32746; 45,9125; 
-4,39242e-06; 5,32615; 45,9057; 
-4,39242e-06; 5,32483; 45,899; 
-4,39242e-06; 5,32352; 45,8923; 
-4,39242e-06; 5,32221; 45,8855; 
-4,39242e-06; 5,3209; 45,8788; 
-4,39242e-06; 5,31958; 45,872; 
-4,39242e-06; 5,31827; 45,8653; 
-4,39242e-06; 5,31696; 45,8585; 
-4,39242e-06; 5,31565; 45,8518; 
-4,39242e-06; 5,31434; 45,8451; 
-4,39242e-06; 5,31303; 45,8383; 
-4,39242e-06; 5,31172; 45,8316; 
-4,39242e-06; 5,31041; 45,8248; 
-4,39242e-06; 5,3091; 45,8181; 
-4,39242e-06; 5,30779; 45,8113; 
-4,39242e-06; 5,30648; 45,8046; 
-4,39242e-06; 5,30517; 45,7978; 
-4,39242e-06; 5,30386; 45,7911; 
-4,39242e-06; 5,30256; 45,7843; 
-4,39242e-06; 5,30125; 45,7776; 
-4,39242e-06; 5,29994; 45,7708; 
-4,39242e-06; 5,29863; 45,7641; 
-4,39242e-06; 5,29733; 45,7573; 
-4,39242e-06; 5,29602; 45,7506; 
-4,39242e-06; 5,29471; 45,7438; 
-4,39242e-06; 5,29341; 45,7371; 
-4,39242e-06; 5,2921; 45,7303; 
-4,39242e-06; 5,2908; 45,7236; 
-4,39242e-06; 5,28949; 45,7168; 
-4,39242e-06; 5,28819; 45,7101; 
-4,39242e-06; 5,28688; 45,7033; 
-4,39242e-06; 5,28558; 45,6966; 
-4,39242e-06; 5,28427; 45,6898; 
-4,39242e-06; 5,28297; 45,6831; 
-4,39242e-06; 5,28167; 45,6763; 
-4,39242e-06; 5,28036; 45,6696; 
-4,39242e-06; 5,27906; 45,6628; 
-4,39242e-06; 5,27776; 45,656; 
-4,39242e-06; 5,27645; 45,6493; 
-4,39242e-06; 5,27515; 45,6425; 
-4,39242e-06; 5,27385; 45,6358; 
-4,39242e-06; 5,27255; 45,629; 
-4,39242e-06; 5,27125; 45,6223; 
-4,39242e-06; 5,26995; 45,6155; 
-4,39242e-06; 5,26865; 45,6087; 
-4,39242e-06; 5,26734; 45,602; 
-4,39242e-06; 5,26604; 45,5952; 
-4,39242e-06; 5,26474; 45,5885; 
-4,39242e-06; 5,26344; 45,5817; 
-4,39242e-06; 5,26215; 45,5749; 
-4,39242e-06; 5,26085; 45,5682; 
-4,39242e-06; 5,25955; 45,5614; 
-4,39242e-06; 5,25825; 45,5547; 
-4,39242e-06; 5,25695; 45,5479; 
-4,39242e-06; 5,25565; 45,5411; 
-4,39242e-06; 5,25436; 45,5344; 
-4,39242e-06; 5,25306; 45,5276; 
-4,39242e-06; 5,25176; 45,5209; 
-4,39242e-06; 5,25046; 45,5141; 
-4,39242e-06; 5,24917; 45,5073; 
-4,39242e-06; 5,24787; 45,5006; 
-4,39242e-06; 5,24658; 45,4938; 
-4,39242e-06; 5,24528; 45,487; 
-4,39242e-06; 5,24398; 45,4803; 
-4,39242e-06; 5,24269; 45,4735; 
-4,39242e-06; 5,2414; 45,4667; 
-4,39242e-06; 5,2401; 45,46; 
